nombre,descripcion,fuente,url,tipo_documento,relevancia_predicha,explicacion_predicha,tiempo_ejecucion_seg,tokens_prompt,tokens_respuesta,tokens_totales,relevancia_real,explicacion_real,ano,exitos,peso_real
Resolución Exenta SII N° 66 del 11 de Junio del 2025,Autoriza como receptor electrónico de documentos tributarios electrónicos a organismo público que indica.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso66.pdf,resolucion,No Relevante,"La normativa autoriza individualmente a un organismo público como receptor electrónico de documentos tributarios electrónicos, pero no modifica procedimientos generales ni introduce cambios aplicables al sistema automatizado de cumplimiento tributario de la fintech. Se trata de una autorización particular y no de una regulación general sobre los temas definidos.",2.217,676,71,747,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 46 del 12 de Junio del 2025,Informa tabla de cálculos de reajustes y multas para el mes de Julio 2025,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/circulares/2025/circu46.pdf,circular,No Relevante,"La circular informa tablas de reajustes y multas aplicables a impuestos adeudados, pero no regula ni modifica procesos relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. Solo actualiza parámetros de cálculo, sin impacto directo en los sistemas automatizados de cumplimiento de la fintech.",2.808,1548,96,1644,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 29 del 06 de Marzo del 2025,"Establece criterios para la proposición, negociación y aceptación de las bases de acuerdo en el procedimiento de mediación entre el Servicio de Impuestos Internos y la Defensoría del Contribuyente.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso29.pdf,resolucion,No Relevante,"La normativa regula criterios para la mediación entre el SII y la Defensoría del Contribuyente en procedimientos de fiscalización y resolución de conflictos tributarios, pero no trata explícitamente temas de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No modifica procesos generales de cumplimiento automatizado relevantes para una fintech.",2.63,1827,99,1926,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 11 del 30 de Enero del 2025,"Imparte instrucciones sobre las modificaciones introducidas por la Ley N° 21.713 a los artículos 10, 41 G y 41 H, todos de la Ley sobre Impuesto a la Renta. Modifica y complementa las Circulares N° 14 de 2014, N° 12 de 2015, y N° 40 de 2016",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu11.pdf,circular,No Relevante,"No cumple reglas de negocio. La circular trata sobre modificaciones a la Ley sobre Impuesto a la Renta respecto de rentas de fuente chilena, regímenes fiscales preferenciales, control de entidades extranjeras y obligaciones de registro de rentas pasivas, pero no aborda directamente boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP.",3.024,6460,110,6570,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 9 del 30 de Enero del 2025,"Informa datos relacionados con la aplicación del sistema de corrección monetaria; reajustabilidad de los saldos de los registros de rentas empresariales, del registro FUR y de los excesos de retiros no imputados y tablas de impuesto global complementario correspondientes al año tributario 2025.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu9.pdf,circular,No Relevante,"La normativa se refiere a la aplicación del sistema de corrección monetaria, reajustabilidad de registros de rentas empresariales, FUR, excesos de retiros y tablas de impuesto global complementario. No trata explícitamente temas de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP, por lo que no cumple las reglas de negocio para ser clasificada como relevante.",3.103,2373,110,2483,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 64 del 27 de Mayo del 2025,Delega facultad que indica en la funcionaria que se individualiza,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso64.pdf,resolucion,No Relevante,"No cumple reglas de negocio. La normativa se refiere a la delegación de facultades para absolver posiciones en un juicio laboral específico y no trata temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP.",3.283,866,80,946,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 3 del 09 de Enero del 2025,"Informa sobre modificación introducida por la letra c) del N° 14 del artículo 4 de la Ley N° 21.713 al artículo 152 de la Ordenanza de Aduanas, en materia de impuesto a las donaciones.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu3.pdf,circular,No Relevante,"La normativa trata sobre la exención del impuesto a las donaciones para ciertas mercancías donadas por Aduanas y la no obligación de emitir documentos tributarios en ese contexto específico. No regula ni modifica procesos generales relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado de fintech, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No cumple reglas de negocio.",2.342,1780,98,1878,No Relevante,Contiene 'donaciones',2025,1,1
Resolución Exenta SII N° 09 del 16 de Enero del 2025,"Fija procedimiento para el giro y pago del impuesto establecido en el artículo 9 de la Ley N° 21.420, modificado por el artículo 5 de la Ley 21.713. Deja sin efecto resolución exenta SII N° 125 de 2022.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso9.pdf,resolucion,No Relevante,"La normativa fija el procedimiento para el giro y pago de un impuesto específico sobre bienes de alto valor (helicópteros, aviones, yates, automóviles, etc.), pero no regula ni modifica procesos relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario general, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP. No cumple reglas de negocio.",15.63,1314,98,1412,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 83 del 03 de Julio del 2025,Autoriza como receptor electrónico de documentos tributarios electrónicos a organismos públicos que se indican.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso83.pdf,resolucion,No Relevante,"La normativa autoriza individualmente a ciertos organismos públicos como receptores electrónicos de documentos tributarios electrónicos, pero no modifica procesos generales ni introduce cambios normativos aplicables de manera general al cumplimiento tributario automatizado de la fintech. Se trata de una autorización específica y no de una regulación general sobre boletas, comprobantes electrónicos, o los demás temas definidos.",2.267,741,84,825,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 23 del 21 de Febrero del 2025,"Delega facultades en el Subdirector de Asistencia al Contribuyente en la materia que indica y deja sin efecto la Resolución Exenta SII N° 71, de 19.07.2016.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso23.pdf,resolucion,No Relevante,"La normativa trata sobre la delegación de facultades internas para la representación del SII ante el Consejo para la Transparencia y no aborda ninguno de los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech. No modifica procesos generales de cumplimiento tributario ni afecta procedimientos relacionados con boletas, comprobantes electrónicos, registros, medios de pago, POS, operadores, comercio electrónico o PSP.",3.617,936,95,1031,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 45 del 12 de Junio del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de junio de 2025 y el 9 de julio de 2025, ambos inclusive.",Subdireccion De Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu45.pdf,circular,No Relevante,"La normativa solo publica el valor de la Unidad de Fomento para un período específico, sin modificar ni referirse a procesos de cumplimiento tributario, boletas, comprobantes electrónicos, registros de compra/venta, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No cumple reglas de negocio.",2.19,1526,75,1601,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 42 del 15 de Mayo del 2025,Informa tabla de cálculos de reajustes y multas para el mes de junio 2025,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/circulares/2025/circu42.pdf,circular,No Relevante,"No cumple reglas de negocio. La circular solo informa tablas de reajustes y multas generales, sin modificar ni referirse explícitamente a procesos de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP.",3.691,1590,74,1664,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 25 del 21 de Febrero del 2025,DEFINE ORGANIGRAMA DEL SERVICIO DE IMPUESTOS INTERNOS.,Direccion Nacional,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso25.pdf,resolucion,No Relevante,"La normativa se limita a definir el organigrama y estructura interna del Servicio de Impuestos Internos, sin modificar ni establecer procesos generales relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico o PSP. No cumple reglas de negocio.",2.598,1167,81,1248,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 12 del 30 de Enero del 2025,Imparte instrucciones sobre modificaciones incorporadas por la Ley N° 21.713 a diversos artículos de la Ley sobre Impuesto a las Ventas y Servicios. Deja sin efecto las instrucciones contenidas en el N° 6 del Título II de la Circular N° 26 de 2021. Complementa las instrucciones contenidas en la Circular N° 42 de 2020 y en el apartado 3.7.1 del Título II de la Circular N° 61 de 2020.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu12.pdf,circular,Relevante,"La Circular N° 12 del 30 de Enero del 2025 imparte instrucciones sobre modificaciones a la Ley sobre Impuesto a las Ventas y Servicios (LIVS) que afectan directamente el cumplimiento tributario automatizado de una fintech, especialmente en materias de servicios digitales, territorialidad, régimen simplificado para prestadores extranjeros, inscripción y declaración electrónica, y reglas para operadores de plataformas digitales. Estas materias están directamente relacionadas con los temas de cumplimiento tributario, comercio electrónico, medios de pago electrónicos, operadores y administradores, y PSP, todos relevantes para el sistema de cumplimiento normativo automatizado de una fintech.",3.939,8798,137,8935,Relevante,Contiene 'operadores' | Contiene 'inicio de actividades',2025,2,4
Circular N° 7 del 16 de Enero del 2025,"Imparte instrucciones sobre los artículos 62 y 62 bis del Código Tributario, modificados por la Ley Nº 21.713. Deja sin efecto la Circular N° 46 de 2010.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu7.pdf,circular,Relevante,"La Circular N° 7 del 16 de Enero del 2025 imparte instrucciones sobre el acceso, requerimiento y entrega de información bancaria por parte del SII en el contexto de fiscalización y verificación del cumplimiento de obligaciones tributarias. Regula procedimientos y sistemas para la entrega de información bancaria, la cual es relevante para el cumplimiento tributario automatizado de una fintech, ya que puede afectar la forma en que se gestionan y resguardan los datos de operaciones bancarias de los usuarios, así como los procesos de respuesta a requerimientos del SII. Además, establece la obligación de mantener registros electrónicos y procedimientos de notificación y respuesta, lo que incide directamente en los sistemas de cumplimiento tributario de la fintech.",4.707,9098,160,9258,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 47 del 10 de Abril del 2025,Aprueba Convenio de Intercambio de Información y Colaboración entre la Subsecretaría de Hacienda y el Servicio de Impuestos Internos.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso47.pdf,resolucion,No Relevante,"La normativa aprueba un convenio de intercambio de información y colaboración entre la Subsecretaría de Hacienda y el SII, enfocado en la coordinación institucional y el acceso a ciertos datos para fines administrativos y de fiscalización general. No introduce ni modifica procesos generales relacionados directamente con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, inicio de actividades para contribuyentes fintech, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP. Se trata de un acuerdo interinstitucional y no de una modificación normativa que afecte el cumplimiento automatizado de la fintech.",3.369,4070,137,4207,No Relevante,Contiene 'inicio de actividades',2025,1,1
Resolución Exenta SII N° 48 del 17 de Abril del 2025,Aprueba Addendum al Convenio de Intercambio de Información y Colaboración entre la Subsecretaría de Transporte y el Servicio de Impuestos Internos.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso48.pdf,resolucion,No Relevante,"La normativa aprueba un addendum a un convenio de intercambio de información y colaboración entre la Subsecretaría de Transporte y el SII, regulando procedimientos de intercambio de datos y acceso a plataformas cartográficas, así como la entrega de archivos batch anuales. No modifica ni regula directamente procesos generales de boletas, comprobantes electrónicos, registro de compra/venta, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP. Se trata de un acuerdo institucional y de procedimientos de intercambio de información, no de una normativa que afecte el cumplimiento tributario automatizado de la fintech.",8.064,3945,142,4087,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 27 del 04 de Marzo del 2025,Complementa y rectifica en el modo que indica listado anexo de la Resolución Exenta N°07 de 2025.,Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso27.pdf,resolucion,No Relevante,"La normativa complementa y rectifica listados de valores de vehículos motorizados para efectos de tasación y permisos de circulación, sin relación directa con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP. No cumple reglas de negocio.",4.034,18841,85,18926,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 70 del 19 de Junio del 2025,Establece procedimiento de registro de empresas certificadoras independientes de acuerdo con el Nº 18 del artículo 8° del Código Tributario.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso70.pdf,resolucion,No Relevante,"La normativa regula el procedimiento de registro de empresas certificadoras independientes para emitir certificaciones de sostenibilidad tributaria, pero no trata explícitamente sobre boletas, comprobantes electrónicos, registro de compra/venta, cumplimiento tributario operativo, inicio de actividades, medios de pago electrónicos, POS, operadores/administradores, comercio electrónico ni PSP. No modifica procesos generales de cumplimiento automatizado de la fintech según las reglas de negocio.",4.284,5119,97,5216,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 40 del 27 de Marzo del 2025,Aprueba Convenio de Intercambio de Información y Colaboración entre la Comisión para el Mercado Financiero y el Servicio de Impuestos Internos.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso40.pdf,resolucion,No Relevante,"La normativa aprueba un convenio de intercambio de información y colaboración entre la CMF y el SII, enfocado en el traspaso de datos institucionales, autenticación, mandatarios digitales y cumplimiento de diligencia debida, pero no regula ni modifica directamente procesos generales relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico o PSP. Se trata de un acuerdo institucional y de procedimientos de intercambio de información, no de una modificación normativa que afecte directamente el sistema de cumplimiento automatizado de la fintech según los criterios definidos.",3.665,6293,147,6440,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 61 del 08 de Mayo del 2025,"Determina que los emiratos árabes unidos no tiene un régimen fiscal preferencial para efectos de la ley sobre impuesto a la renta, en conformidad a lo señalado en el artículo 41 h.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso61.pdf,resolucion,No Relevante,"La normativa se refiere a la calificación de los Emiratos Árabes Unidos respecto a si constituyen o no un régimen fiscal preferencial para efectos de la Ley sobre Impuesto a la Renta, según el artículo 41 h. No trata explícitamente ninguno de los temas definidos como relevantes (boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario operativo, medios de pago electrónicos, POS, operadores, comercio electrónico, PSP, etc.), ni modifica procesos generales de cumplimiento automatizado para una fintech.",2.927,2052,119,2171,No Relevante,No se encontraron reglas de negocio,2025,0,0
